datetime,open,high,low,close,volume
2024-12-18 09:05:00,18150.0,18150.0,18140.0,18140.0,58.0
2024-12-18 09:06:00,18140.0,18140.0,18125.0,18125.0,116.0
2024-12-18 09:07:00,18125.0,18125.0,18105.0,18115.0,262.0
2024-12-18 09:08:00,18115.0,18145.0,18115.0,18135.0,274.0
2024-12-18 09:09:00,18135.0,18140.0,18125.0,18130.0,81.0
2024-12-18 09:10:00,18130.0,18130.0,18120.0,18120.0,71.0
2024-12-18 09:11:00,18120.0,18120.0,18065.0,18080.0,939.0
2024-12-18 09:12:00,18080.0,18095.0,18065.0,18075.0,309.0
2024-12-18 09:13:00,18075.0,18085.0,18070.0,18080.0,174.0
2024-12-18 09:14:00,18080.0,18085.0,18055.0,18085.0,417.0
2024-12-18 09:15:00,18085.0,18095.0,18065.0,18075.0,300.0
2024-12-18 09:16:00,18075.0,18080.0,18065.0,18070.0,299.0
2024-12-18 09:17:00,18070.0,18075.0,18065.0,18075.0,51.0
2024-12-18 09:18:00,18075.0,18095.0,18075.0,18095.0,80.0
2024-12-18 09:19:00,18095.0,18100.0,18085.0,18100.0,108.0
2024-12-18 09:20:00,18100.0,18115.0,18100.0,18105.0,119.0
2024-12-18 09:21:00,18105.0,18130.0,18105.0,18120.0,148.0
2024-12-18 09:22:00,18120.0,18135.0,18120.0,18125.0,73.0
2024-12-18 09:23:00,18125.0,18125.0,18110.0,18115.0,88.0
2024-12-18 09:24:00,18115.0,18115.0,18100.0,18115.0,58.0
2024-12-18 09:25:00,18115.0,18120.0,18110.0,18120.0,61.0
2024-12-18 09:26:00,18120.0,18135.0,18115.0,18130.0,116.0
2024-12-18 09:27:00,18130.0,18130.0,18115.0,18120.0,102.0
2024-12-18 09:28:00,18120.0,18120.0,18120.0,18120.0,30.0
2024-12-18 09:29:00,18120.0,18150.0,18120.0,18140.0,88.0
2024-12-18 09:30:00,18140.0,18140.0,18135.0,18135.0,66.0
2024-12-18 09:31:00,18135.0,18140.0,18130.0,18135.0,63.0
2024-12-18 09:32:00,18135.0,18135.0,18135.0,18135.0,18.0
2024-12-18 09:33:00,18135.0,18135.0,18130.0,18130.0,52.0
2024-12-18 09:34:00,18130.0,18130.0,18120.0,18130.0,34.0
2024-12-18 09:35:00,18130.0,18150.0,18130.0,18150.0,127.0
2024-12-18 09:36:00,18150.0,18160.0,18140.0,18160.0,318.0
2024-12-18 09:37:00,18160.0,18165.0,18155.0,18155.0,68.0
2024-12-18 09:38:00,18155.0,18155.0,18140.0,18145.0,142.0
2024-12-18 09:39:00,18145.0,18145.0,18140.0,18145.0,113.0
2024-12-18 09:40:00,18145.0,18155.0,18145.0,18150.0,129.0
2024-12-18 09:41:00,18150.0,18175.0,18150.0,18165.0,178.0
2024-12-18 09:42:00,18165.0,18170.0,18160.0,18165.0,91.0
2024-12-18 09:43:00,18165.0,18165.0,18160.0,18160.0,58.0
2024-12-18 09:44:00,18160.0,18165.0,18155.0,18160.0,43.0
2024-12-18 09:45:00,18160.0,18160.0,18150.0,18150.0,89.0
2024-12-18 09:46:00,18150.0,18155.0,18145.0,18145.0,93.0
2024-12-18 09:47:00,18145.0,18165.0,18140.0,18165.0,105.0
2024-12-18 09:48:00,18165.0,18180.0,18155.0,18160.0,206.0
2024-12-18 09:49:00,18160.0,18160.0,18150.0,18155.0,23.0
2024-12-18 09:50:00,18155.0,18155.0,18145.0,18145.0,38.0
2024-12-18 09:51:00,18145.0,18145.0,18135.0,18135.0,69.0
2024-12-18 09:52:00,18135.0,18155.0,18135.0,18155.0,224.0
2024-12-18 09:53:00,18155.0,18155.0,18150.0,18150.0,22.0
2024-12-18 09:54:00,18150.0,18150.0,18140.0,18140.0,42.0
2024-12-18 09:55:00,18140.0,18140.0,18135.0,18135.0,66.0
2024-12-18 09:56:00,18135.0,18135.0,18130.0,18130.0,52.0
2024-12-18 09:57:00,18130.0,18140.0,18130.0,18135.0,29.0
2024-12-18 09:58:00,18135.0,18140.0,18120.0,18125.0,77.0
2024-12-18 09:59:00,18125.0,18125.0,18120.0,18120.0,23.0
2024-12-18 10:00:00,18120.0,18130.0,18115.0,18120.0,48.0
2024-12-18 10:01:00,18120.0,18125.0,18115.0,18120.0,66.0
2024-12-18 10:02:00,18120.0,18125.0,18115.0,18125.0,74.0
2024-12-18 10:03:00,18125.0,18125.0,18120.0,18125.0,16.0
2024-12-18 10:04:00,18125.0,18125.0,18115.0,18120.0,57.0
2024-12-18 10:05:00,18120.0,18120.0,18115.0,18120.0,34.0
2024-12-18 10:06:00,18120.0,18135.0,18120.0,18135.0,53.0
2024-12-18 10:07:00,18135.0,18150.0,18135.0,18145.0,117.0
2024-12-18 10:08:00,18145.0,18145.0,18130.0,18135.0,77.0
2024-12-18 10:09:00,18135.0,18140.0,18130.0,18140.0,36.0
2024-12-18 10:10:00,18140.0,18140.0,18135.0,18135.0,30.0
2024-12-18 10:11:00,18135.0,18140.0,18135.0,18140.0,12.0
2024-12-18 10:12:00,18140.0,18140.0,18130.0,18130.0,19.0
2024-12-18 10:13:00,18130.0,18130.0,18115.0,18115.0,35.0
2024-12-18 10:14:00,18115.0,18125.0,18115.0,18125.0,17.0
2024-12-18 10:30:00,18125.0,18125.0,18100.0,18110.0,139.0
2024-12-18 10:31:00,18110.0,18115.0,18100.0,18115.0,80.0
2024-12-18 10:32:00,18115.0,18120.0,18110.0,18115.0,94.0
2024-12-18 10:33:00,18115.0,18115.0,18110.0,18115.0,24.0
2024-12-18 10:34:00,18115.0,18115.0,18110.0,18110.0,21.0
2024-12-18 10:35:00,18110.0,18110.0,18110.0,18110.0,3.0
2024-12-18 10:36:00,18110.0,18115.0,18110.0,18115.0,19.0
2024-12-18 10:37:00,18115.0,18125.0,18115.0,18115.0,31.0
2024-12-18 10:38:00,18115.0,18125.0,18115.0,18125.0,31.0
2024-12-18 10:39:00,18125.0,18135.0,18125.0,18130.0,90.0
2024-12-18 10:40:00,18130.0,18140.0,18125.0,18130.0,45.0
2024-12-18 10:41:00,18130.0,18130.0,18125.0,18125.0,13.0
2024-12-18 10:42:00,18125.0,18130.0,18125.0,18125.0,10.0
2024-12-18 10:43:00,18125.0,18130.0,18125.0,18130.0,5.0
2024-12-18 10:44:00,18130.0,18140.0,18125.0,18140.0,49.0
2024-12-18 10:45:00,18140.0,18140.0,18130.0,18130.0,21.0
2024-12-18 10:46:00,18130.0,18130.0,18125.0,18125.0,29.0
2024-12-18 10:47:00,18125.0,18125.0,18120.0,18125.0,15.0
2024-12-18 10:48:00,18125.0,18145.0,18125.0,18145.0,46.0
2024-12-18 10:49:00,18145.0,18145.0,18140.0,18140.0,80.0
2024-12-18 10:50:00,18140.0,18145.0,18140.0,18145.0,17.0
2024-12-18 10:51:00,18145.0,18150.0,18140.0,18140.0,51.0
2024-12-18 10:52:00,18140.0,18140.0,18120.0,18125.0,47.0
2024-12-18 10:53:00,18125.0,18125.0,18110.0,18110.0,67.0
2024-12-18 10:54:00,18110.0,18115.0,18100.0,18100.0,103.0
2024-12-18 10:55:00,18100.0,18100.0,18085.0,18095.0,63.0
2024-12-18 10:56:00,18095.0,18105.0,18095.0,18100.0,90.0
2024-12-18 10:57:00,18100.0,18105.0,18100.0,18100.0,27.0
2024-12-18 10:58:00,18100.0,18105.0,18100.0,18105.0,30.0
2024-12-18 10:59:00,18105.0,18115.0,18105.0,18110.0,45.0
2024-12-18 11:00:00,18110.0,18110.0,18105.0,18105.0,61.0
2024-12-18 11:01:00,18105.0,18105.0,18100.0,18105.0,32.0
2024-12-18 11:02:00,18105.0,18110.0,18100.0,18100.0,29.0
2024-12-18 11:03:00,18100.0,18105.0,18100.0,18100.0,17.0
2024-12-18 11:04:00,18100.0,18100.0,18075.0,18075.0,100.0
2024-12-18 11:05:00,18075.0,18090.0,18075.0,18075.0,54.0
2024-12-18 11:06:00,18075.0,18090.0,18055.0,18065.0,462.0
2024-12-18 11:07:00,18065.0,18085.0,18065.0,18080.0,182.0
2024-12-18 11:08:00,18080.0,18090.0,18080.0,18080.0,36.0
2024-12-18 11:09:00,18080.0,18085.0,18080.0,18080.0,35.0
2024-12-18 11:10:00,18080.0,18085.0,18080.0,18085.0,23.0
2024-12-18 11:11:00,18085.0,18085.0,18075.0,18080.0,88.0
2024-12-18 11:12:00,18080.0,18090.0,18080.0,18085.0,226.0
2024-12-18 11:13:00,18085.0,18090.0,18080.0,18085.0,183.0
2024-12-18 11:14:00,18085.0,18090.0,18080.0,18085.0,166.0
2024-12-18 11:15:00,18085.0,18085.0,18070.0,18075.0,94.0
2024-12-18 11:16:00,18075.0,18095.0,18075.0,18095.0,198.0
2024-12-18 11:17:00,18095.0,18095.0,18090.0,18090.0,127.0
2024-12-18 11:18:00,18090.0,18090.0,18085.0,18085.0,111.0
2024-12-18 11:19:00,18085.0,18090.0,18070.0,18075.0,170.0
2024-12-18 11:20:00,18075.0,18080.0,18070.0,18075.0,35.0
2024-12-18 11:21:00,18075.0,18080.0,18075.0,18080.0,17.0
2024-12-18 11:22:00,18080.0,18080.0,18050.0,18055.0,74.0
2024-12-18 11:23:00,18055.0,18075.0,18055.0,18070.0,126.0
2024-12-18 11:24:00,18070.0,18090.0,18070.0,18085.0,52.0
2024-12-18 11:25:00,18085.0,18085.0,18075.0,18080.0,35.0
2024-12-18 11:26:00,18080.0,18080.0,18075.0,18080.0,68.0
2024-12-18 11:27:00,18080.0,18080.0,18075.0,18080.0,99.0
2024-12-18 11:28:00,18080.0,18105.0,18080.0,18100.0,257.0
2024-12-18 11:29:00,18100.0,18120.0,18095.0,18110.0,201.0
2024-12-18 13:30:00,18090.0,18130.0,18090.0,18125.0,272.0
2024-12-18 13:31:00,18125.0,18125.0,18120.0,18125.0,67.0
2024-12-18 13:32:00,18125.0,18125.0,18120.0,18120.0,42.0
2024-12-18 13:33:00,18120.0,18130.0,18120.0,18130.0,71.0
2024-12-18 13:34:00,18130.0,18130.0,18125.0,18125.0,15.0
2024-12-18 13:35:00,18125.0,18130.0,18125.0,18130.0,34.0
2024-12-18 13:36:00,18130.0,18135.0,18130.0,18135.0,12.0
2024-12-18 13:37:00,18135.0,18140.0,18135.0,18135.0,143.0
2024-12-18 13:38:00,18135.0,18135.0,18120.0,18120.0,35.0
2024-12-18 13:39:00,18120.0,18125.0,18120.0,18125.0,31.0
2024-12-18 13:40:00,18125.0,18125.0,18120.0,18125.0,45.0
2024-12-18 13:41:00,18125.0,18125.0,18125.0,18125.0,11.0
2024-12-18 13:42:00,18125.0,18145.0,18125.0,18145.0,69.0
2024-12-18 13:43:00,18145.0,18150.0,18145.0,18145.0,51.0
2024-12-18 13:44:00,18145.0,18150.0,18135.0,18135.0,46.0
2024-12-18 13:45:00,18135.0,18145.0,18135.0,18145.0,44.0
2024-12-18 13:46:00,18145.0,18145.0,18135.0,18140.0,29.0
2024-12-18 13:47:00,18140.0,18150.0,18140.0,18145.0,103.0
2024-12-18 13:48:00,18145.0,18145.0,18125.0,18130.0,54.0
2024-12-18 13:49:00,18130.0,18130.0,18120.0,18120.0,33.0
2024-12-18 13:50:00,18120.0,18125.0,18115.0,18125.0,42.0
2024-12-18 13:51:00,18125.0,18125.0,18115.0,18120.0,27.0
2024-12-18 13:52:00,18120.0,18125.0,18120.0,18120.0,22.0
2024-12-18 13:53:00,18120.0,18120.0,18110.0,18110.0,36.0
2024-12-18 13:54:00,18110.0,18115.0,18110.0,18115.0,14.0
2024-12-18 13:55:00,18115.0,18120.0,18115.0,18120.0,23.0
2024-12-18 13:56:00,18120.0,18120.0,18110.0,18110.0,41.0
2024-12-18 13:57:00,18110.0,18110.0,18095.0,18095.0,184.0
2024-12-18 13:58:00,18095.0,18095.0,18090.0,18095.0,190.0
2024-12-18 13:59:00,18095.0,18095.0,18085.0,18085.0,35.0
2024-12-18 14:00:00,18085.0,18100.0,18085.0,18100.0,33.0
2024-12-18 14:01:00,18100.0,18100.0,18090.0,18090.0,31.0
2024-12-18 14:02:00,18090.0,18090.0,18085.0,18085.0,20.0
2024-12-18 14:03:00,18085.0,18090.0,18085.0,18090.0,3.0
2024-12-18 14:04:00,18090.0,18090.0,18070.0,18080.0,328.0
2024-12-18 14:05:00,18080.0,18080.0,18075.0,18075.0,26.0
2024-12-18 14:06:00,18075.0,18080.0,18075.0,18080.0,110.0
2024-12-18 14:07:00,18080.0,18085.0,18080.0,18085.0,37.0
2024-12-18 14:08:00,18085.0,18090.0,18075.0,18090.0,97.0
2024-12-18 14:09:00,18090.0,18095.0,18080.0,18085.0,58.0
2024-12-18 14:10:00,18085.0,18090.0,18085.0,18085.0,31.0
2024-12-18 14:11:00,18085.0,18085.0,18075.0,18075.0,14.0
2024-12-18 14:12:00,18075.0,18075.0,18060.0,18060.0,165.0
2024-12-18 14:13:00,18060.0,18070.0,18055.0,18055.0,133.0
2024-12-18 14:14:00,18055.0,18060.0,18040.0,18050.0,227.0
2024-12-18 14:15:00,18050.0,18060.0,18045.0,18050.0,60.0
2024-12-18 14:16:00,18050.0,18060.0,18045.0,18060.0,26.0
2024-12-18 14:17:00,18060.0,18060.0,18055.0,18055.0,39.0
2024-12-18 14:18:00,18055.0,18065.0,18055.0,18055.0,57.0
2024-12-18 14:19:00,18055.0,18065.0,18055.0,18065.0,27.0
2024-12-18 14:20:00,18065.0,18065.0,18060.0,18065.0,32.0
2024-12-18 14:21:00,18065.0,18065.0,18055.0,18055.0,31.0
2024-12-18 14:22:00,18055.0,18055.0,18020.0,18025.0,249.0
2024-12-18 14:23:00,18025.0,18040.0,18025.0,18035.0,134.0
2024-12-18 14:24:00,18035.0,18045.0,18030.0,18035.0,114.0
2024-12-18 14:25:00,18035.0,18040.0,18030.0,18035.0,59.0
2024-12-18 14:26:00,18035.0,18035.0,18000.0,18005.0,246.0
2024-12-18 14:27:00,18005.0,18020.0,18005.0,18015.0,328.0
2024-12-18 14:28:00,18015.0,18025.0,18010.0,18020.0,436.0
2024-12-18 14:29:00,18020.0,18030.0,18010.0,18030.0,140.0
2024-12-18 14:30:00,18030.0,18045.0,18025.0,18045.0,65.0
2024-12-18 14:31:00,18045.0,18045.0,18030.0,18035.0,97.0
2024-12-18 14:32:00,18035.0,18040.0,18020.0,18025.0,190.0
2024-12-18 14:33:00,18025.0,18025.0,18020.0,18025.0,56.0
2024-12-18 14:34:00,18025.0,18025.0,18010.0,18020.0,116.0
2024-12-18 14:35:00,18020.0,18020.0,17980.0,17985.0,346.0
2024-12-18 14:36:00,17985.0,17990.0,17955.0,17960.0,337.0
2024-12-18 14:37:00,17960.0,17980.0,17960.0,17980.0,163.0
2024-12-18 14:38:00,17980.0,17990.0,17980.0,17985.0,249.0
2024-12-18 14:39:00,17985.0,17985.0,17975.0,17980.0,62.0
2024-12-18 14:40:00,17980.0,17980.0,17950.0,17960.0,244.0
2024-12-18 14:41:00,17960.0,17995.0,17960.0,17995.0,168.0
2024-12-18 14:42:00,17995.0,18010.0,17985.0,18010.0,162.0
2024-12-18 14:43:00,18010.0,18030.0,18000.0,18025.0,511.0
2024-12-18 14:44:00,18025.0,18025.0,18015.0,18020.0,153.0
2024-12-18 14:45:00,18020.0,18025.0,18020.0,18025.0,78.0
2024-12-18 14:46:00,18025.0,18040.0,18025.0,18040.0,106.0
2024-12-18 14:47:00,18040.0,18040.0,18025.0,18035.0,104.0
2024-12-18 14:48:00,18035.0,18035.0,18010.0,18010.0,115.0
2024-12-18 14:49:00,18010.0,18025.0,18010.0,18015.0,183.0
2024-12-18 14:50:00,18015.0,18020.0,18010.0,18020.0,129.0
2024-12-18 14:51:00,18020.0,18055.0,18020.0,18045.0,162.0
2024-12-18 14:52:00,18045.0,18050.0,18045.0,18045.0,56.0
2024-12-18 14:53:00,18045.0,18055.0,18045.0,18050.0,69.0
2024-12-18 14:54:00,18050.0,18050.0,18035.0,18035.0,77.0
2024-12-18 14:55:00,18035.0,18040.0,18030.0,18035.0,46.0
2024-12-18 14:56:00,18035.0,18035.0,18020.0,18020.0,79.0
2024-12-18 14:57:00,18020.0,18035.0,18020.0,18025.0,92.0
2024-12-18 14:58:00,18025.0,18030.0,18005.0,18010.0,92.0
2024-12-18 14:59:00,18010.0,18010.0,18000.0,18000.0,60.0
2024-12-18 21:00:00,18050.0,18060.0,18030.0,18045.0,420.0
2024-12-18 21:01:00,18045.0,18055.0,18045.0,18050.0,184.0
2024-12-18 21:02:00,18050.0,18065.0,18035.0,18045.0,338.0
2024-12-18 21:03:00,18045.0,18045.0,18020.0,18030.0,300.0
2024-12-18 21:04:00,18030.0,18060.0,18030.0,18060.0,204.0
2024-12-18 21:05:00,18060.0,18075.0,18050.0,18070.0,478.0
2024-12-18 21:06:00,18070.0,18070.0,18050.0,18050.0,356.0
2024-12-18 21:07:00,18050.0,18060.0,18040.0,18060.0,136.0
2024-12-18 21:08:00,18060.0,18060.0,18035.0,18040.0,159.0
2024-12-18 21:09:00,18040.0,18050.0,18040.0,18045.0,110.0
2024-12-18 21:10:00,18045.0,18055.0,18045.0,18055.0,81.0
2024-12-18 21:11:00,18055.0,18075.0,18055.0,18065.0,349.0
2024-12-18 21:12:00,18065.0,18065.0,18045.0,18045.0,218.0
2024-12-18 21:13:00,18045.0,18050.0,18035.0,18035.0,67.0
2024-12-18 21:14:00,18035.0,18045.0,18020.0,18030.0,170.0
2024-12-18 21:15:00,18030.0,18035.0,18015.0,18030.0,136.0
2024-12-18 21:16:00,18030.0,18040.0,18030.0,18035.0,76.0
2024-12-18 21:17:00,18035.0,18050.0,18035.0,18045.0,46.0
2024-12-18 21:18:00,18045.0,18045.0,18040.0,18045.0,25.0
2024-12-18 21:19:00,18045.0,18045.0,18040.0,18045.0,22.0
2024-12-18 21:20:00,18045.0,18045.0,18030.0,18035.0,46.0
2024-12-18 21:21:00,18035.0,18040.0,18030.0,18035.0,33.0
2024-12-18 21:22:00,18035.0,18035.0,18030.0,18030.0,40.0
2024-12-18 21:23:00,18030.0,18065.0,18030.0,18055.0,122.0
2024-12-18 21:24:00,18055.0,18060.0,18055.0,18060.0,42.0
2024-12-18 21:25:00,18060.0,18070.0,18060.0,18070.0,127.0
2024-12-18 21:26:00,18070.0,18075.0,18065.0,18070.0,209.0
2024-12-18 21:27:00,18070.0,18085.0,18070.0,18070.0,127.0
2024-12-18 21:28:00,18070.0,18070.0,18060.0,18060.0,242.0
2024-12-18 21:29:00,18060.0,18060.0,18055.0,18055.0,12.0
2024-12-18 21:30:00,18055.0,18065.0,18055.0,18065.0,25.0
2024-12-18 21:31:00,18065.0,18065.0,18050.0,18050.0,81.0
2024-12-18 21:32:00,18050.0,18065.0,18050.0,18065.0,70.0
2024-12-18 21:33:00,18065.0,18065.0,18040.0,18040.0,93.0
2024-12-18 21:34:00,18040.0,18045.0,18040.0,18045.0,92.0
2024-12-18 21:35:00,18045.0,18050.0,18040.0,18045.0,25.0
2024-12-18 21:36:00,18045.0,18045.0,18040.0,18040.0,1.0
2024-12-18 21:37:00,18040.0,18040.0,18030.0,18035.0,101.0
2024-12-18 21:38:00,18035.0,18035.0,18035.0,18035.0,46.0
2024-12-18 21:39:00,18035.0,18045.0,18035.0,18040.0,39.0
2024-12-18 21:40:00,18040.0,18040.0,18030.0,18030.0,79.0
2024-12-18 21:41:00,18030.0,18050.0,18030.0,18045.0,52.0
2024-12-18 21:42:00,18045.0,18045.0,18040.0,18045.0,20.0
2024-12-18 21:43:00,18045.0,18050.0,18040.0,18045.0,42.0
2024-12-18 21:44:00,18045.0,18045.0,18040.0,18045.0,37.0
2024-12-18 21:45:00,18045.0,18045.0,18035.0,18040.0,4.0
2024-12-18 21:46:00,18040.0,18045.0,18040.0,18045.0,7.0
2024-12-18 21:47:00,18045.0,18050.0,18045.0,18050.0,5.0
2024-12-18 21:48:00,18050.0,18050.0,18040.0,18040.0,26.0
2024-12-18 21:49:00,18040.0,18045.0,18040.0,18045.0,2.0
2024-12-18 21:50:00,18045.0,18055.0,18045.0,18055.0,31.0
2024-12-18 21:51:00,18055.0,18055.0,18050.0,18050.0,24.0
2024-12-18 21:52:00,18050.0,18050.0,18045.0,18045.0,11.0
2024-12-18 21:53:00,18045.0,18050.0,18045.0,18050.0,16.0
2024-12-18 21:54:00,18050.0,18060.0,18050.0,18060.0,44.0
2024-12-18 21:55:00,18060.0,18060.0,18050.0,18050.0,42.0
2024-12-18 21:56:00,18050.0,18055.0,18050.0,18050.0,63.0
2024-12-18 21:57:00,18050.0,18055.0,18050.0,18055.0,16.0
2024-12-18 21:58:00,18055.0,18055.0,18045.0,18045.0,27.0
2024-12-18 21:59:00,18045.0,18050.0,18045.0,18045.0,25.0
2024-12-18 22:00:00,18045.0,18045.0,18035.0,18035.0,18.0
2024-12-18 22:01:00,18035.0,18045.0,18035.0,18035.0,49.0
2024-12-18 22:02:00,18035.0,18035.0,18015.0,18025.0,304.0
2024-12-18 22:03:00,18025.0,18025.0,18000.0,18010.0,282.0
2024-12-18 22:04:00,18010.0,18010.0,17990.0,17995.0,193.0
2024-12-18 22:05:00,17995.0,18010.0,17995.0,18005.0,58.0
2024-12-18 22:06:00,18005.0,18015.0,18005.0,18015.0,52.0
2024-12-18 22:07:00,18015.0,18020.0,18010.0,18010.0,52.0
2024-12-18 22:08:00,18010.0,18020.0,18010.0,18020.0,31.0
2024-12-18 22:09:00,18020.0,18020.0,18015.0,18015.0,15.0
2024-12-18 22:10:00,18015.0,18015.0,18015.0,18015.0,7.0
2024-12-18 22:11:00,18015.0,18015.0,18015.0,18015.0,2.0
2024-12-18 22:12:00,18015.0,18020.0,18015.0,18020.0,37.0
2024-12-18 22:13:00,18020.0,18020.0,18015.0,18015.0,25.0
2024-12-18 22:14:00,18015.0,18015.0,18010.0,18015.0,49.0
2024-12-18 22:15:00,18015.0,18025.0,18015.0,18025.0,41.0
2024-12-18 22:16:00,18025.0,18025.0,18020.0,18020.0,76.0
2024-12-18 22:17:00,18020.0,18020.0,18020.0,18020.0,3.0
2024-12-18 22:18:00,18020.0,18020.0,18010.0,18010.0,33.0
2024-12-18 22:19:00,18010.0,18010.0,18000.0,18000.0,94.0
2024-12-18 22:20:00,18000.0,18000.0,17995.0,17995.0,75.0
2024-12-18 22:21:00,17995.0,18005.0,17995.0,18000.0,128.0
2024-12-18 22:22:00,18000.0,18000.0,17985.0,17985.0,62.0
2024-12-18 22:23:00,17985.0,18000.0,17985.0,18000.0,59.0
2024-12-18 22:24:00,18000.0,18005.0,18000.0,18005.0,9.0
2024-12-18 22:25:00,18005.0,18010.0,18000.0,18005.0,99.0
2024-12-18 22:26:00,18005.0,18010.0,18005.0,18005.0,31.0
2024-12-18 22:27:00,18005.0,18005.0,18000.0,18000.0,28.0
2024-12-18 22:28:00,18000.0,18000.0,17995.0,17995.0,2.0
2024-12-18 22:29:00,17995.0,17995.0,17995.0,17995.0,30.0
2024-12-18 22:30:00,17995.0,18000.0,17990.0,18000.0,124.0
2024-12-18 22:31:00,18000.0,18015.0,18000.0,18015.0,64.0
2024-12-18 22:32:00,18015.0,18015.0,18005.0,18005.0,43.0
2024-12-18 22:33:00,18005.0,18025.0,18005.0,18025.0,57.0
2024-12-18 22:34:00,18025.0,18030.0,18025.0,18030.0,102.0
2024-12-18 22:35:00,18030.0,18030.0,18010.0,18010.0,134.0
2024-12-18 22:36:00,18010.0,18025.0,18010.0,18020.0,42.0
2024-12-18 22:37:00,18020.0,18045.0,18020.0,18045.0,176.0
2024-12-18 22:38:00,18045.0,18050.0,18040.0,18040.0,96.0
2024-12-18 22:39:00,18040.0,18050.0,18040.0,18050.0,68.0
2024-12-18 22:40:00,18050.0,18050.0,18045.0,18045.0,43.0
2024-12-18 22:41:00,18045.0,18055.0,18040.0,18055.0,56.0
2024-12-18 22:42:00,18055.0,18055.0,18035.0,18035.0,74.0
2024-12-18 22:43:00,18035.0,18035.0,18025.0,18025.0,39.0
2024-12-18 22:44:00,18025.0,18025.0,18020.0,18025.0,34.0
2024-12-18 22:45:00,18025.0,18025.0,18020.0,18025.0,13.0
2024-12-18 22:46:00,18025.0,18025.0,18015.0,18015.0,50.0
2024-12-18 22:47:00,18015.0,18020.0,18015.0,18020.0,14.0
2024-12-18 22:49:00,18020.0,18040.0,18020.0,18040.0,124.0
2024-12-18 22:50:00,18040.0,18045.0,18040.0,18045.0,4.0
2024-12-18 22:51:00,18045.0,18045.0,18040.0,18040.0,29.0
2024-12-18 22:52:00,18040.0,18050.0,18035.0,18040.0,94.0
2024-12-18 22:53:00,18040.0,18045.0,18040.0,18045.0,29.0
2024-12-18 22:54:00,18045.0,18045.0,18035.0,18035.0,43.0
2024-12-18 22:55:00,18035.0,18035.0,18015.0,18015.0,45.0
2024-12-18 22:56:00,18015.0,18020.0,18010.0,18010.0,64.0
2024-12-18 22:57:00,18010.0,18020.0,18010.0,18020.0,25.0
2024-12-18 22:58:00,18020.0,18030.0,18010.0,18025.0,27.0
2024-12-18 22:59:00,18025.0,18030.0,18020.0,18025.0,43.0
2024-12-19 09:00:00,17990.0,17990.0,17910.0,17950.0,1061.0
2024-12-19 09:01:00,17950.0,17985.0,17950.0,17965.0,386.0
2024-12-19 09:02:00,17965.0,17965.0,17945.0,17955.0,258.0
2024-12-19 09:03:00,17955.0,17990.0,17955.0,17990.0,130.0
2024-12-19 09:04:00,17990.0,17995.0,17975.0,17980.0,180.0
2024-12-19 09:05:00,17980.0,17980.0,17955.0,17965.0,203.0
2024-12-19 09:06:00,17965.0,17975.0,17965.0,17970.0,107.0
2024-12-19 09:07:00,17970.0,17970.0,17930.0,17935.0,342.0
2024-12-19 09:08:00,17935.0,17945.0,17930.0,17935.0,145.0
2024-12-19 09:09:00,17935.0,17945.0,17935.0,17945.0,87.0
2024-12-19 09:10:00,17945.0,17945.0,17910.0,17915.0,656.0
2024-12-19 09:11:00,17915.0,17930.0,17910.0,17915.0,249.0
2024-12-19 09:12:00,17915.0,17925.0,17915.0,17925.0,71.0
2024-12-19 09:13:00,17925.0,17925.0,17905.0,17915.0,141.0
2024-12-19 09:14:00,17915.0,17920.0,17915.0,17915.0,83.0
2024-12-19 09:15:00,17915.0,17915.0,17885.0,17900.0,799.0
2024-12-19 09:16:00,17900.0,17900.0,17875.0,17890.0,400.0
2024-12-19 09:17:00,17890.0,17890.0,17870.0,17870.0,472.0
2024-12-19 09:18:00,17870.0,17890.0,17870.0,17880.0,216.0
2024-12-19 09:19:00,17880.0,17885.0,17875.0,17885.0,64.0
2024-12-19 09:20:00,17885.0,17895.0,17880.0,17890.0,79.0
2024-12-19 09:21:00,17890.0,17890.0,17880.0,17880.0,69.0
2024-12-19 09:22:00,17880.0,17895.0,17875.0,17880.0,131.0
2024-12-19 09:23:00,17880.0,17910.0,17865.0,17910.0,271.0
2024-12-19 09:24:00,17910.0,17910.0,17895.0,17900.0,231.0
2024-12-19 09:25:00,17900.0,17905.0,17900.0,17900.0,55.0
2024-12-19 09:26:00,17900.0,17900.0,17895.0,17895.0,43.0
2024-12-19 09:27:00,17895.0,17915.0,17895.0,17915.0,94.0
2024-12-19 09:28:00,17915.0,17930.0,17915.0,17930.0,103.0
2024-12-19 09:29:00,17930.0,17930.0,17915.0,17920.0,142.0
2024-12-19 09:30:00,17920.0,17925.0,17910.0,17925.0,153.0
2024-12-19 09:31:00,17925.0,17930.0,17915.0,17925.0,70.0
2024-12-19 09:32:00,17925.0,17925.0,17920.0,17925.0,48.0
2024-12-19 09:33:00,17925.0,17940.0,17920.0,17930.0,78.0
2024-12-19 09:34:00,17930.0,17930.0,17915.0,17915.0,14.0
2024-12-19 09:35:00,17915.0,17925.0,17915.0,17920.0,149.0
2024-12-19 09:36:00,17920.0,17930.0,17920.0,17925.0,42.0
2024-12-19 09:37:00,17925.0,17930.0,17920.0,17930.0,49.0
